travel_id,place_id,place_name,source_city,travel_mode,approx_cost,approx_duration_hours,cost_per_hour,cost_category
13564,55,Harishchandragad,Sangli,Own_Car,2993,4.06,737.19,Economy
13565,55,Harishchandragad,Sangli,Bike,608,11.91,51.05,Budget
13566,55,Harishchandragad,Satara,Bus,481,9.14,52.63,Budget
13567,55,Harishchandragad,Satara,Train,680,7.36,92.39,Budget
13568,55,Harishchandragad,Satara,Flight,3707,3.46,1071.39,Standard
13569,55,Harishchandragad,Satara,Own_Car,3215,9.65,333.16,Standard
13570,55,Harishchandragad,Satara,Bike,1245,11.82,105.33,Economy
13571,55,Harishchandragad,Ratnagiri,Bus,1086,9.19,118.17,Economy
13572,55,Harishchandragad,Ratnagiri,Train,399,8.77,45.5,Budget
13573,55,Harishchandragad,Ratnagiri,Flight,5822,1.1,5292.73,Premium
13574,55,Harishchandragad,Ratnagiri,Own_Car,4658,6.81,683.99,Standard
13575,55,Harishchandragad,Ratnagiri,Bike,1359,7.15,190.07,Economy
13576,55,Harishchandragad,Sindhudurg,Bus,789,7.45,105.91,Budget
13577,55,Harishchandragad,Sindhudurg,Train,558,6.61,84.42,Budget
13578,55,Harishchandragad,Sindhudurg,Flight,3616,1.69,2139.64,Standard
13579,55,Harishchandragad,Sindhudurg,Own_Car,2596,9.55,271.83,Economy
13580,55,Harishchandragad,Sindhudurg,Bike,1588,8.04,197.51,Economy
13581,55,Harishchandragad,Latur,Bus,959,9.12,105.15,Budget
13582,55,Harishchandragad,Latur,Train,1254,9.66,129.81,Economy
13583,55,Harishchandragad,Latur,Flight,4916,2.5,1966.4,Standard
13584,55,Harishchandragad,Latur,Own_Car,2047,5.3,386.23,Economy
13585,55,Harishchandragad,Latur,Bike,1187,11.46,103.58,Economy
13586,55,Harishchandragad,Osmanabad,Bus,551,5.21,105.76,Budget
13587,55,Harishchandragad,Osmanabad,Train,1943,4.95,392.53,Economy
13588,55,Harishchandragad,Osmanabad,Flight,5206,2.19,2377.17,Premium
13589,55,Harishchandragad,Osmanabad,Own_Car,3877,3.52,1101.42,Standard
13590,55,Harishchandragad,Osmanabad,Bike,1257,8.63,145.65,Economy
13591,55,Harishchandragad,Beed,Bus,652,4.85,134.43,Budget
13592,55,Harishchandragad,Beed,Train,786,8.08,97.28,Budget
13593,55,Harishchandragad,Beed,Flight,5808,2.46,2360.98,Premium
13594,55,Harishchandragad,Beed,Own_Car,4045,4.28,945.09,Standard
13595,55,Harishchandragad,Beed,Bike,1066,7.92,134.6,Economy
13596,55,Harishchandragad,Jalgaon,Bus,1052,8.25,127.52,Economy
13597,55,Harishchandragad,Jalgaon,Train,605,5.64,107.27,Budget
13598,55,Harishchandragad,Jalgaon,Flight,3092,1.05,2944.76,Standard
13599,55,Harishchandragad,Jalgaon,Own_Car,4038,7.87,513.09,Standard
13600,55,Harishchandragad,Jalgaon,Bike,1004,11.52,87.15,Economy
13601,55,Harishchandragad,Dhule,Bus,724,4.17,173.62,Budget
13602,55,Harishchandragad,Dhule,Train,552,7.9,69.87,Budget
13603,55,Harishchandragad,Dhule,Flight,2858,2.11,1354.5,Economy
13604,55,Harishchandragad,Dhule,Own_Car,2125,6.42,331.0,Economy
13605,55,Harishchandragad,Dhule,Bike,1137,7.6,149.61,Economy
13606,55,Harishchandragad,Nanded,Bus,1215,5.57,218.13,Economy
13607,55,Harishchandragad,Nanded,Train,677,10.02,67.56,Budget
13608,55,Harishchandragad,Nanded,Flight,3718,1.36,2733.82,Standard
13609,55,Harishchandragad,Nanded,Own_Car,1813,5.51,329.04,Economy
13610,55,Harishchandragad,Nanded,Bike,1003,9.15,109.62,Economy
13611,55,Harishchandragad,Parbhani,Bus,1502,5.28,284.47,Economy
13612,55,Harishchandragad,Parbhani,Train,939,3.67,255.86,Budget
13613,55,Harishchandragad,Parbhani,Flight,3671,1.68,2185.12,Standard
13614,55,Harishchandragad,Parbhani,Own_Car,2201,8.18,269.07,Economy
13615,55,Harishchandragad,Parbhani,Bike,1027,6.16,166.72,Economy
13616,55,Harishchandragad,Akola,Bus,1270,4.06,312.81,Economy
13617,55,Harishchandragad,Akola,Train,1039,10.07,103.18,Economy
13618,55,Harishchandragad,Akola,Flight,5221,3.08,1695.13,Premium
13619,55,Harishchandragad,Akola,Own_Car,4562,8.66,526.79,Standard
13620,55,Harishchandragad,Akola,Bike,1927,5.09,378.59,Economy
13621,55,Harishchandragad,Buldhana,Bus,482,6.38,75.55,Budget
13622,55,Harishchandragad,Buldhana,Train,1821,6.75,269.78,Economy
13623,55,Harishchandragad,Buldhana,Flight,4476,2.86,1565.03,Standard
13624,55,Harishchandragad,Buldhana,Own_Car,1871,8.25,226.79,Economy
13625,55,Harishchandragad,Buldhana,Bike,897,11.59,77.39,Budget
13626,55,Harishchandragad,Yavatmal,Bus,658,4.32,152.31,Budget
13627,55,Harishchandragad,Yavatmal,Train,844,5.44,155.15,Budget
13628,55,Harishchandragad,Yavatmal,Flight,5021,2.9,1731.38,Premium
13629,55,Harishchandragad,Yavatmal,Own_Car,3335,5.62,593.42,Standard
13630,55,Harishchandragad,Yavatmal,Bike,1679,10.99,152.78,Economy
13631,55,Harishchandragad,Wardha,Bus,1026,8.36,122.73,Economy
13632,55,Harishchandragad,Wardha,Train,1720,10.03,171.49,Economy
13633,55,Harishchandragad,Wardha,Flight,3007,1.94,1550.0,Standard
13634,55,Harishchandragad,Wardha,Own_Car,4088,6.76,604.73,Standard
13635,55,Harishchandragad,Wardha,Bike,1586,10.97,144.58,Economy
13636,55,Harishchandragad,Chandrapur,Bus,1160,4.33,267.9,Economy
13637,55,Harishchandragad,Chandrapur,Train,1013,8.49,119.32,Economy
13638,55,Harishchandragad,Chandrapur,Flight,4272,1.47,2906.12,Standard
13639,55,Harishchandragad,Chandrapur,Own_Car,1850,7.35,251.7,Economy
13640,55,Harishchandragad,Chandrapur,Bike,1194,10.23,116.72,Economy
13641,55,Harishchandragad,Gondia,Bus,1264,6.47,195.36,Economy
13642,55,Harishchandragad,Gondia,Train,392,5.64,69.5,Budget
13643,55,Harishchandragad,Gondia,Flight,6870,3.3,2081.82,Premium
13644,55,Harishchandragad,Gondia,Own_Car,3313,7.57,437.65,Standard
13645,55,Harishchandragad,Gondia,Bike,995,7.34,135.56,Budget
13646,55,Harishchandragad,Bhandara,Bus,1075,8.07,133.21,Economy
13647,55,Harishchandragad,Bhandara,Train,1220,5.35,228.04,Economy
13648,55,Harishchandragad,Bhandara,Flight,6287,2.43,2587.24,Premium
13649,55,Harishchandragad,Bhandara,Own_Car,3173,6.29,504.45,Standard
13650,55,Harishchandragad,Bhandara,Bike,1839,8.56,214.84,Economy
13651,55,Harishchandragad,Raigad,Bus,1493,7.78,191.9,Economy
13652,55,Harishchandragad,Raigad,Train,941,3.76,250.27,Budget
13653,55,Harishchandragad,Raigad,Flight,4679,3.33,1405.11,Standard
13654,55,Harishchandragad,Raigad,Own_Car,4837,3.98,1215.33,Standard
13655,55,Harishchandragad,Raigad,Bike,1768,9.51,185.91,Economy
13656,55,Harishchandragad,Palghar,Bus,1443,7.74,186.43,Economy
13657,55,Harishchandragad,Palghar,Train,1897,5.53,343.04,Economy
13658,55,Harishchandragad,Palghar,Flight,2667,2.03,1313.79,Economy
13659,55,Harishchandragad,Palghar,Own_Car,2926,9.46,309.3,Economy
13660,55,Harishchandragad,Palghar,Bike,730,5.79,126.08,Budget
13661,55,Harishchandragad,Vasai,Bus,1365,9.63,141.74,Economy
13662,55,Harishchandragad,Vasai,Train,388,3.66,106.01,Budget
13663,55,Harishchandragad,Vasai,Flight,4108,1.69,2430.77,Standard
13664,55,Harishchandragad,Vasai,Own_Car,4938,3.91,1262.92,Standard
13665,55,Harishchandragad,Vasai,Bike,1058,11.42,92.64,Economy
13666,55,Harishchandragad,Virar,Bus,910,5.58,163.08,Budget
13667,55,Harishchandragad,Virar,Train,1509,9.86,153.04,Economy
13668,55,Harishchandragad,Virar,Flight,5854,1.22,4798.36,Premium
13669,55,Harishchandragad,Virar,Own_Car,2771,5.93,467.28,Economy
13670,55,Harishchandragad,Virar,Bike,919,6.37,144.27,Budget
13671,55,Harishchandragad,Panvel,Bus,930,9.77,95.19,Budget
13672,55,Harishchandragad,Panvel,Train,1562,3.62,431.49,Economy
13673,55,Harishchandragad,Panvel,Flight,4348,2.56,1698.44,Standard
13674,55,Harishchandragad,Panvel,Own_Car,4039,5.24,770.8,Standard
13675,55,Harishchandragad,Panvel,Bike,679,8.6,78.95,Budget
13676,55,Harishchandragad,Alibaug,Bus,1252,6.34,197.48,Economy
13677,55,Harishchandragad,Alibaug,Train,1746,6.56,266.16,Economy
13678,55,Harishchandragad,Alibaug,Flight,2603,1.29,2017.83,Economy
13679,55,Harishchandragad,Alibaug,Own_Car,4967,9.74,509.96,Standard
13680,55,Harishchandragad,Alibaug,Bike,1917,7.4,259.05,Economy
13681,55,Harishchandragad,Shrirampur,Bus,436,7.69,56.7,Budget
13682,55,Harishchandragad,Shrirampur,Train,905,7.64,118.46,Budget
13683,55,Harishchandragad,Shrirampur,Flight,5812,1.38,4211.59,Premium
13684,55,Harishchandragad,Shrirampur,Own_Car,2254,6.77,332.94,Economy
13685,55,Harishchandragad,Shrirampur,Bike,1993,9.47,210.45,Economy
13686,55,Harishchandragad,Ahmednagar,Bus,1416,9.07,156.12,Economy
13687,55,Harishchandragad,Ahmednagar,Train,414,5.22,79.31,Budget
13688,55,Harishchandragad,Ahmednagar,Flight,6165,2.58,2389.53,Premium
13689,55,Harishchandragad,Ahmednagar,Own_Car,2485,7.39,336.27,Economy
13690,55,Harishchandragad,Ahmednagar,Bike,1380,9.83,140.39,Economy
13691,55,Harishchandragad,Baramati,Bus,1453,9.94,146.18,Economy
13692,55,Harishchandragad,Baramati,Train,1740,6.81,255.51,Economy
13693,55,Harishchandragad,Baramati,Flight,6674,1.28,5214.06,Premium
13694,55,Harishchandragad,Baramati,Own_Car,4882,7.77,628.31,Standard
13695,55,Harishchandragad,Baramati,Bike,563,5.92,95.1,Budget
13696,55,Harishchandragad,Karad,Bus,891,6.17,144.41,Budget
13697,55,Harishchandragad,Karad,Train,937,5.44,172.24,Budget
13698,55,Harishchandragad,Karad,Flight,2609,1.18,2211.02,Economy
13699,55,Harishchandragad,Karad,Own_Car,1691,7.94,212.97,Economy
13700,55,Harishchandragad,Karad,Bike,1603,11.91,134.59,Economy
13701,55,Harishchandragad,Miraj,Bus,1111,8.87,125.25,Economy
13702,55,Harishchandragad,Miraj,Train,577,7.81,73.88,Budget
13703,55,Harishchandragad,Miraj,Flight,6693,1.38,4850.0,Premium
13704,55,Harishchandragad,Miraj,Own_Car,2936,3.82,768.59,Economy
13705,55,Harishchandragad,Miraj,Bike,817,9.9,82.53,Budget
13706,55,Harishchandragad,Ichalkaranji,Bus,1575,8.26,190.68,Economy
13707,55,Harishchandragad,Ichalkaranji,Train,1975,9.61,205.52,Economy
13708,55,Harishchandragad,Ichalkaranji,Flight,5759,2.99,1926.09,Premium
13709,55,Harishchandragad,Ichalkaranji,Own_Car,3614,6.42,562.93,Standard
13710,55,Harishchandragad,Ichalkaranji,Bike,578,8.5,68.0,Budget
13711,55,Harishchandragad,Hingoli,Bus,466,8.75,53.26,Budget
13712,55,Harishchandragad,Hingoli,Train,1861,4.55,409.01,Economy
13713,55,Harishchandragad,Hingoli,Flight,5447,2.59,2103.09,Premium
13714,55,Harishchandragad,Hingoli,Own_Car,3973,8.73,455.1,Standard
13715,55,Harishchandragad,Hingoli,Bike,1243,11.24,110.59,Economy
13716,55,Harishchandragad,Washim,Bus,1385,5.17,267.89,Economy
13717,55,Harishchandragad,Washim,Train,1863,5.83,319.55,Economy
13718,55,Harishchandragad,Washim,Flight,6085,1.09,5582.57,Premium
13719,55,Harishchandragad,Washim,Own_Car,4541,9.93,457.3,Standard
13720,55,Harishchandragad,Washim,Bike,1688,7.8,216.41,Economy
13721,55,Harishchandragad,Malegaon,Bus,607,8.71,69.69,Budget
13722,55,Harishchandragad,Malegaon,Train,1387,6.09,227.75,Economy
13723,55,Harishchandragad,Malegaon,Flight,5985,1.75,3420.0,Premium
13724,55,Harishchandragad,Malegaon,Own_Car,3405,9.69,351.39,Standard
13725,55,Harishchandragad,Malegaon,Bike,1222,5.57,219.39,Economy
13726,55,Harishchandragad,Bhusawal,Bus,1582,8.06,196.28,Economy
13727,55,Harishchandragad,Bhusawal,Train,1511,7.0,215.86,Economy
13728,55,Harishchandragad,Bhusawal,Flight,5281,1.23,4293.5,Premium
13729,55,Harishchandragad,Bhusawal,Own_Car,4115,7.68,535.81,Standard
13730,55,Harishchandragad,Bhusawal,Bike,1257,11.06,113.65,Economy
13731,55,Harishchandragad,Chalisgaon,Bus,433,6.38,67.87,Budget
13732,55,Harishchandragad,Chalisgaon,Train,1539,8.33,184.75,Economy
13733,55,Harishchandragad,Chalisgaon,Flight,4380,3.41,1284.46,Standard
13734,55,Harishchandragad,Chalisgaon,Own_Car,3930,7.04,558.24,Standard
13735,55,Harishchandragad,Chalisgaon,Bike,855,8.81,97.05,Budget
13736,55,Harishchandragad,Pandharpur,Bus,872,7.47,116.73,Budget
13737,55,Harishchandragad,Pandharpur,Train,1672,8.54,195.78,Economy
13738,55,Harishchandragad,Pandharpur,Flight,4181,2.9,1441.72,Standard
13739,55,Harishchandragad,Pandharpur,Own_Car,1673,9.11,183.64,Economy
13740,55,Harishchandragad,Pandharpur,Bike,1752,8.06,217.37,Economy
13741,55,Harishchandragad,Udgir,Bus,1274,4.5,283.11,Economy
13742,55,Harishchandragad,Udgir,Train,436,5.25,83.05,Budget
13743,55,Harishchandragad,Udgir,Flight,4497,1.7,2645.29,Standard
13744,55,Harishchandragad,Udgir,Own_Car,3663,9.81,373.39,Standard
13745,55,Harishchandragad,Udgir,Bike,1526,8.91,171.27,Economy
13746,55,Harishchandragad,Sangamner,Bus,546,9.01,60.6,Budget
13747,55,Harishchandragad,Sangamner,Train,825,4.18,197.37,Budget
13748,55,Harishchandragad,Sangamner,Flight,5858,2.42,2420.66,Premium
13749,55,Harishchandragad,Sangamner,Own_Car,1613,7.78,207.33,Economy
13750,55,Harishchandragad,Sangamner,Bike,965,10.34,93.33,Budget
13751,56,Lohagad,Mumbai,Bus,905,9.45,95.77,Budget
13752,56,Lohagad,Mumbai,Train,1197,5.19,230.64,Economy
13753,56,Lohagad,Mumbai,Flight,6030,3.33,1810.81,Premium
13754,56,Lohagad,Mumbai,Own_Car,2883,4.76,605.67,Economy
13755,56,Lohagad,Mumbai,Bike,1823,10.97,166.18,Economy
13756,56,Lohagad,Pune,Bus,692,5.02,137.85,Budget
13757,56,Lohagad,Pune,Train,1392,8.96,155.36,Economy
13758,56,Lohagad,Pune,Flight,2815,1.63,1726.99,Economy
13759,56,Lohagad,Pune,Own_Car,3797,5.72,663.81,Standard
13760,56,Lohagad,Pune,Bike,1434,7.31,196.17,Economy
13761,56,Lohagad,Nagpur,Bus,1450,8.77,165.34,Economy
13762,56,Lohagad,Nagpur,Train,1880,6.8,276.47,Economy
13763,56,Lohagad,Nagpur,Flight,3424,2.34,1463.25,Standard
13764,56,Lohagad,Nagpur,Own_Car,4243,3.83,1107.83,Standard
13765,56,Lohagad,Nagpur,Bike,865,7.47,115.8,Budget
13766,56,Lohagad,Nashik,Bus,878,5.63,155.95,Budget
13767,56,Lohagad,Nashik,Train,667,4.4,151.59,Budget
13768,56,Lohagad,Nashik,Flight,6027,1.12,5381.25,Premium
13769,56,Lohagad,Nashik,Own_Car,2936,5.93,495.11,Economy
13770,56,Lohagad,Nashik,Bike,1744,5.34,326.59,Economy
13771,56,Lohagad,Aurangabad,Bus,1026,6.6,155.45,Economy
13772,56,Lohagad,Aurangabad,Train,1864,6.0,310.67,Economy
13773,56,Lohagad,Aurangabad,Flight,3945,3.09,1276.7,Standard
13774,56,Lohagad,Aurangabad,Own_Car,4339,7.59,571.67,Standard
13775,56,Lohagad,Aurangabad,Bike,1904,7.52,253.19,Economy
13776,56,Lohagad,Thane,Bus,1288,9.68,133.06,Economy
13777,56,Lohagad,Thane,Train,1381,8.25,167.39,Economy
13778,56,Lohagad,Thane,Flight,6839,1.7,4022.94,Premium
13779,56,Lohagad,Thane,Own_Car,2932,4.16,704.81,Economy
13780,56,Lohagad,Thane,Bike,1274,6.67,191.0,Economy
13781,56,Lohagad,Navi Mumbai,Bus,1179,5.9,199.83,Economy
13782,56,Lohagad,Navi Mumbai,Train,437,10.0,43.7,Budget
13783,56,Lohagad,Navi Mumbai,Flight,3946,1.64,2406.1,Standard
13784,56,Lohagad,Navi Mumbai,Own_Car,1683,4.14,406.52,Economy
13785,56,Lohagad,Navi Mumbai,Bike,1544,5.48,281.75,Economy
13786,56,Lohagad,Kalyan,Bus,854,6.76,126.33,Budget
13787,56,Lohagad,Kalyan,Train,835,5.51,151.54,Budget
13788,56,Lohagad,Kalyan,Flight,3965,2.39,1659.0,Standard
13789,56,Lohagad,Kalyan,Own_Car,3220,6.84,470.76,Standard
13790,56,Lohagad,Kalyan,Bike,1039,6.41,162.09,Economy
13791,56,Lohagad,Dombivli,Bus,579,4.34,133.41,Budget
13792,56,Lohagad,Dombivli,Train,991,5.39,183.86,Budget
13793,56,Lohagad,Dombivli,Flight,4222,2.46,1716.26,Standard
13794,56,Lohagad,Dombivli,Own_Car,2355,9.03,260.8,Economy
13795,56,Lohagad,Dombivli,Bike,1873,5.58,335.66,Economy
13796,56,Lohagad,Amravati,Bus,1324,7.94,166.75,Economy
13797,56,Lohagad,Amravati,Train,1718,3.82,449.74,Economy
13798,56,Lohagad,Amravati,Flight,3008,2.72,1105.88,Standard
13799,56,Lohagad,Amravati,Own_Car,1692,5.66,298.94,Economy
13800,56,Lohagad,Amravati,Bike,1262,11.7,107.86,Economy
13801,56,Lohagad,Kolhapur,Bus,461,9.49,48.58,Budget
13802,56,Lohagad,Kolhapur,Train,650,5.93,109.61,Budget
13803,56,Lohagad,Kolhapur,Flight,5748,1.79,3211.17,Premium
13804,56,Lohagad,Kolhapur,Own_Car,2906,5.36,542.16,Economy
13805,56,Lohagad,Kolhapur,Bike,1850,6.62,279.46,Economy
13806,56,Lohagad,Solapur,Bus,1056,7.33,144.07,Economy
13807,56,Lohagad,Solapur,Train,1200,5.83,205.83,Economy
13808,56,Lohagad,Solapur,Flight,3893,2.07,1880.68,Standard
13809,56,Lohagad,Solapur,Own_Car,3484,7.58,459.63,Standard
13810,56,Lohagad,Solapur,Bike,1151,6.02,191.2,Economy
13811,56,Lohagad,Sangli,Bus,1385,9.13,151.7,Economy
13812,56,Lohagad,Sangli,Train,829,9.13,90.8,Budget
13813,56,Lohagad,Sangli,Flight,4899,2.53,1936.36,Standard
13814,56,Lohagad,Sangli,Own_Car,1552,6.0,258.67,Economy
13815,56,Lohagad,Sangli,Bike,1784,5.93,300.84,Economy
13816,56,Lohagad,Satara,Bus,767,7.16,107.12,Budget
13817,56,Lohagad,Satara,Train,1679,9.89,169.77,Economy
13818,56,Lohagad,Satara,Flight,5940,2.47,2404.86,Premium
13819,56,Lohagad,Satara,Own_Car,1839,6.13,300.0,Economy
13820,56,Lohagad,Satara,Bike,1830,5.6,326.79,Economy
13821,56,Lohagad,Ratnagiri,Bus,768,8.06,95.29,Budget
13822,56,Lohagad,Ratnagiri,Train,1360,10.23,132.94,Economy
13823,56,Lohagad,Ratnagiri,Flight,3961,1.73,2289.6,Standard
13824,56,Lohagad,Ratnagiri,Own_Car,3098,5.77,536.92,Standard
13825,56,Lohagad,Ratnagiri,Bike,1139,9.94,114.59,Economy
13826,56,Lohagad,Sindhudurg,Bus,812,8.61,94.31,Budget
13827,56,Lohagad,Sindhudurg,Train,1495,10.19,146.71,Economy
13828,56,Lohagad,Sindhudurg,Flight,5408,2.67,2025.47,Premium
13829,56,Lohagad,Sindhudurg,Own_Car,1618,4.76,339.92,Economy
13830,56,Lohagad,Sindhudurg,Bike,1891,9.65,195.96,Economy
13831,56,Lohagad,Latur,Bus,899,6.57,136.83,Budget
13832,56,Lohagad,Latur,Train,1189,7.38,161.11,Economy
13833,56,Lohagad,Latur,Flight,6715,3.07,2187.3,Premium
13834,56,Lohagad,Latur,Own_Car,1981,4.31,459.63,Economy
13835,56,Lohagad,Latur,Bike,899,7.58,118.6,Budget
13836,56,Lohagad,Osmanabad,Bus,728,8.82,82.54,Budget
13837,56,Lohagad,Osmanabad,Train,551,5.43,101.47,Budget
13838,56,Lohagad,Osmanabad,Flight,6382,2.23,2861.88,Premium
13839,56,Lohagad,Osmanabad,Own_Car,4591,6.48,708.49,Standard
13840,56,Lohagad,Osmanabad,Bike,1492,9.56,156.07,Economy
13841,56,Lohagad,Beed,Bus,978,9.71,100.72,Budget
13842,56,Lohagad,Beed,Train,620,5.78,107.27,Budget
13843,56,Lohagad,Beed,Flight,6971,1.02,6834.31,Premium
13844,56,Lohagad,Beed,Own_Car,4836,7.89,612.93,Standard
13845,56,Lohagad,Beed,Bike,1113,11.7,95.13,Economy
13846,56,Lohagad,Jalgaon,Bus,1504,6.75,222.81,Economy
13847,56,Lohagad,Jalgaon,Train,1218,7.42,164.15,Economy
13848,56,Lohagad,Jalgaon,Flight,6127,1.29,4749.61,Premium
13849,56,Lohagad,Jalgaon,Own_Car,4442,6.47,686.55,Standard
13850,56,Lohagad,Jalgaon,Bike,1951,8.31,234.78,Economy
13851,56,Lohagad,Dhule,Bus,1075,6.32,170.09,Economy
13852,56,Lohagad,Dhule,Train,717,8.54,83.96,Budget
13853,56,Lohagad,Dhule,Flight,4399,2.78,1582.37,Standard
13854,56,Lohagad,Dhule,Own_Car,3240,6.38,507.84,Standard
13855,56,Lohagad,Dhule,Bike,1462,8.54,171.19,Economy
13856,56,Lohagad,Nanded,Bus,474,4.65,101.94,Budget
13857,56,Lohagad,Nanded,Train,566,8.4,67.38,Budget
13858,56,Lohagad,Nanded,Flight,3993,1.0,3993.0,Standard
13859,56,Lohagad,Nanded,Own_Car,3655,6.38,572.88,Standard
13860,56,Lohagad,Nanded,Bike,1729,11.46,150.87,Economy
13861,56,Lohagad,Parbhani,Bus,1423,5.29,269.0,Economy
13862,56,Lohagad,Parbhani,Train,1858,6.09,305.09,Economy
13863,56,Lohagad,Parbhani,Flight,4069,1.28,3178.91,Standard
13864,56,Lohagad,Parbhani,Own_Car,3796,4.11,923.6,Standard
13865,56,Lohagad,Parbhani,Bike,1366,11.85,115.27,Economy
13866,56,Lohagad,Akola,Bus,1016,8.19,124.05,Economy
13867,56,Lohagad,Akola,Train,535,4.95,108.08,Budget
13868,56,Lohagad,Akola,Flight,3448,2.83,1218.37,Standard
13869,56,Lohagad,Akola,Own_Car,2542,7.99,318.15,Economy
13870,56,Lohagad,Akola,Bike,1052,8.83,119.14,Economy
13871,56,Lohagad,Buldhana,Bus,730,8.48,86.08,Budget
13872,56,Lohagad,Buldhana,Train,1480,7.94,186.4,Economy
13873,56,Lohagad,Buldhana,Flight,3535,2.2,1606.82,Standard
13874,56,Lohagad,Buldhana,Own_Car,2323,5.63,412.61,Economy
13875,56,Lohagad,Buldhana,Bike,1512,5.31,284.75,Economy
13876,56,Lohagad,Yavatmal,Bus,522,5.67,92.06,Budget
13877,56,Lohagad,Yavatmal,Train,1971,9.77,201.74,Economy
13878,56,Lohagad,Yavatmal,Flight,2926,1.37,2135.77,Economy
13879,56,Lohagad,Yavatmal,Own_Car,2260,4.1,551.22,Economy
13880,56,Lohagad,Yavatmal,Bike,882,8.15,108.22,Budget
13881,56,Lohagad,Wardha,Bus,1056,6.73,156.91,Economy
13882,56,Lohagad,Wardha,Train,691,5.43,127.26,Budget
13883,56,Lohagad,Wardha,Flight,3557,3.0,1185.67,Standard
13884,56,Lohagad,Wardha,Own_Car,1914,6.02,317.94,Economy
13885,56,Lohagad,Wardha,Bike,1826,8.05,226.83,Economy
13886,56,Lohagad,Chandrapur,Bus,488,7.68,63.54,Budget
13887,56,Lohagad,Chandrapur,Train,538,5.18,103.86,Budget
13888,56,Lohagad,Chandrapur,Flight,6531,2.6,2511.92,Premium
13889,56,Lohagad,Chandrapur,Own_Car,4924,7.4,665.41,Standard
13890,56,Lohagad,Chandrapur,Bike,1854,5.5,337.09,Economy
13891,56,Lohagad,Gondia,Bus,1295,7.75,167.1,Economy
13892,56,Lohagad,Gondia,Train,920,10.48,87.79,Budget
13893,56,Lohagad,Gondia,Flight,5596,2.77,2020.22,Premium
13894,56,Lohagad,Gondia,Own_Car,2066,3.9,529.74,Economy
13895,56,Lohagad,Gondia,Bike,1580,11.66,135.51,Economy
13896,56,Lohagad,Bhandara,Bus,976,5.75,169.74,Budget
13897,56,Lohagad,Bhandara,Train,1623,5.42,299.45,Economy
13898,56,Lohagad,Bhandara,Flight,6339,1.89,3353.97,Premium
13899,56,Lohagad,Bhandara,Own_Car,2734,4.63,590.5,Economy
13900,56,Lohagad,Bhandara,Bike,502,11.91,42.15,Budget
13901,56,Lohagad,Raigad,Bus,976,9.1,107.25,Budget
13902,56,Lohagad,Raigad,Train,685,4.29,159.67,Budget
13903,56,Lohagad,Raigad,Flight,6900,1.05,6571.43,Premium
13904,56,Lohagad,Raigad,Own_Car,3269,8.13,402.09,Standard
13905,56,Lohagad,Raigad,Bike,1405,11.21,125.33,Economy
13906,56,Lohagad,Palghar,Bus,853,5.36,159.14,Budget
13907,56,Lohagad,Palghar,Train,1105,10.43,105.94,Economy
13908,56,Lohagad,Palghar,Flight,2725,1.62,1682.1,Economy
13909,56,Lohagad,Palghar,Own_Car,3241,9.82,330.04,Standard
13910,56,Lohagad,Palghar,Bike,999,11.87,84.16,Budget
13911,56,Lohagad,Vasai,Bus,468,8.86,52.82,Budget
13912,56,Lohagad,Vasai,Train,903,8.63,104.63,Budget
13913,56,Lohagad,Vasai,Flight,4575,3.34,1369.76,Standard
13914,56,Lohagad,Vasai,Own_Car,3583,3.72,963.17,Standard
13915,56,Lohagad,Vasai,Bike,1835,7.96,230.53,Economy
13916,56,Lohagad,Virar,Bus,1173,8.53,137.51,Economy
13917,56,Lohagad,Virar,Train,787,5.08,154.92,Budget
13918,56,Lohagad,Virar,Flight,4842,2.04,2373.53,Standard
13919,56,Lohagad,Virar,Own_Car,1533,7.39,207.44,Economy
13920,56,Lohagad,Virar,Bike,838,5.64,148.58,Budget
13921,56,Lohagad,Panvel,Bus,414,8.97,46.15,Budget
13922,56,Lohagad,Panvel,Train,1288,7.53,171.05,Economy
13923,56,Lohagad,Panvel,Flight,6063,2.51,2415.54,Premium
13924,56,Lohagad,Panvel,Own_Car,3979,4.55,874.51,Standard
13925,56,Lohagad,Panvel,Bike,1837,10.06,182.6,Economy
